ReportDate,DataYearMonth,CompanyCode,CompanyName,Industry,CurrentRevenue,LastMonthRevenue,LastYearSameMonthRevenue,MonthlyChangePercent,YearlyChangePercent,CumulativeCurrentRevenue,CumulativeLastYearRevenue,CumulativeChangePercent,Remarks
"1131117","11310","1806","冠軍","玻璃陶瓷","292192","275590","289351","6.024166334046954","0.9818524905737323","2862253","2548790","12.298502426641662","-"
"1131117","11310","1808","潤隆","建材營造","118814","570068","3706771","-79.15792501947136","-96.79467655271934","8709999","28173686","-69.08463095670194","營收變動主要係本月及本期累計工程及房地出售收入皆較去年同期減少所致。"
"1131117","11310","1809","中釉","玻璃陶瓷","193253","189291","206011","2.0930736273779527","-6.192873196091471","1965278","1941621","1.2184149223767151","-"
"1131117","11310","1810","和成","玻璃陶瓷","416023","373897","381718","11.266739235671857","8.987000874991486","3969595","3984109","-0.36429726194740153","-"
"1131117","11310","1817","凱撒衛","玻璃陶瓷","247743","231799","208324","6.878373073222922","18.921967704153147","2260649","1995228","13.302790458032867","-"
"1131117","11310","1903","士紙","造紙工業","11923","10993","13614","8.45992904575639","-12.421037167621567","128003","142629","-10.254576558764347","-"
"1131117","11310","1904","正隆","造紙工業","3625130","5159848","3798596","-29.743473063547608","-4.566581968706332","36928985","34683100","6.475444813179906","-"
"1131117","11310","1905","華紙","造紙工業","1587174","1552185","1857421","2.2541771760453813","-14.549582458688688","17285525","17354731","-0.39877310688365036","-"
"1131117","11310","1906","寶隆","造紙工業","294975","243791","344129","20.995032630408833","-14.283597139444801","2772312","2874792","-3.5647796431880985","-"
"1131117","11310","1907","永豐餘","造紙工業","6496237","6621413","6548361","-1.8904726226864266","-0.7959854381882734","64209513","60662103","5.847819024671796","-"
"1131117","11310","1909","榮成","造紙工業","4344052","4000098","4025580","8.598639333336333","7.9112078259530305","39450636","38446005","2.6130959510617555","-"
"1131117","11310","2002","中鋼","鋼鐵工業","27939847","26747619","29052184","4.457323846283289","-3.8287551806776388","301881714","303984434","-0.6917196293018083","-"
"1131117","11310","2006","東和鋼鐵","鋼鐵工業","4561679","4541875","5228588","0.43603137470758224","-12.755049738093726","49787016","50183454","-0.7899775093201038","-"
"1131117","11310","2007","燁興","鋼鐵工業","625216","629225","431789","-0.6371329810481148","44.796648362973585","5868247","4227838","38.80018581601282","-"
"1131117","11310","2008","高興昌","鋼鐵工業","113743","105624","97124","7.686699992425964","17.1111156871628","1204199","1234017","-2.4163362417211434","-"
"1131117","11310","2009","第一銅","鋼鐵工業","249383","257054","218383","-2.9841978728204968","14.195244135303572","2586268","2141182","20.786929835950424","-"
"1131117","11310","2010","春源","鋼鐵工業","2037312","2039061","1684521","-0.08577477574236377","20.943104894507105","19606853","17605635","11.366917467049612","-"
"1131117","11310","2012","春雨","鋼鐵工業","857280","831398","709170","3.113069793287932","20.88497821396844","7457323","6947610","7.336522919392424","-"
"1131117","11310","2013","中鋼構","鋼鐵工業","1712631","1602897","1380166","6.845979498370762","24.08876903213092","15970236","15619306","2.2467707592129895","-"
"1131117","11310","2014","中鴻","鋼鐵工業","2045819","1956661","2991697","4.556640112927073","-31.616771350842015","26059543","31650758","-17.66534311753292","-"
"1131117","11310","2015","豐興","鋼鐵工業","2547550","2645006","3175793","-3.6845285039050952","-19.782240215278513","28240816","28982129","-2.55782796357024","-"
"1131117","11310","2017","官田鋼","鋼鐵工業","273966","307510","171397","-10.908263145913955","59.84293774103397","2746695","2519857","9.002018765350574","去年本公司因歲修及景氣低迷關係，以致與前年相比營業額下降；今年度因景氣稍微好轉，營業額稍有提升。"
"1131117","11310","2020","美亞","鋼鐵工業","414192","413855","410438","0.08142948617269334","0.9146326607185494","4488917","5966861","-24.76920444434687","-"
"1131117","11310","2022","聚亨","鋼鐵工業","655976","689236","759000","-4.825633019749404","-13.57364953886693","6554984","7364724","-10.994845156451213","-"
"1131117","11310","2023","燁輝","鋼鐵工業","5820903","5821470","6284195","-0.009739807986642549","-7.372336472690615","61976291","61170359","1.3175204677154175","-"
"1131117","11310","2024","志聯","鋼鐵工業","89631","77005","80982","16.396337900136356","10.680151144698822","892773","745252","19.794780825814623","-"
"1131117","11310","2025","千興","鋼鐵工業","94997","53793","159935","76.597326789731","-40.60274486510145","784491","602387","30.230400058434196","-"
"1131117","11310","2027","大成鋼","鋼鐵工業","8049301","6922208","8473628","16.28227582875291","-5.007618932528074","77093232","88152600","-12.54570823776043","-"
"1131117","11310","2028","威致","鋼鐵工業","840223","828960","850499","1.3586904072572863","-1.2082318732885047","8676978","8593224","0.9746516557697088","-"
"1131117","11310","2029","盛餘","鋼鐵工業","977190","1066034","1122817","-8.33406814416801","-12.969789377966311","10943959","10055585","8.834632694169459","-"
"1131117","11310","2030","彰源","鋼鐵工業","901129","931929","1007165","-3.304972803722172","-10.52816569281101","10304416","10867023","-5.177195263136923","-"
"1131117","11310","2031","新光鋼","鋼鐵工業","1263392","1068782","1191436","18.20857761451821","6.0394347661141685","11762464","13137712","-10.467941449774512","-"
"1131117","11310","2032","新鋼","鋼鐵工業","285625","238649","221107","19.68413863037348","29.17953750898886","2424066","2362554","2.603623028299036","-"
"1131117","11310","2033","佳大","鋼鐵工業","42652","42216","42203","1.0327837786621186","1.0639054095680403","464181","477693","-2.8285949344034766","-"
"1131117","11310","2034","允強","鋼鐵工業","1318957","1158954","1328044","13.805811102079979","-0.6842393776109827","11753457","13102320","-10.294840913670251","土耳其子公司因處高度通貨膨脹環境，應依IAS 29編製財報，故其本年度營收已按土耳其消費者物價指數波動率重述。"
"1131117","11310","2038","海光","鋼鐵工業","729717","740124","839937","-1.4061157319584285","-13.122412752385001","7791710","7609380","2.396121628831784","-"
"1131117","11310","2049","上銀","電機機械","2173193","2164124","2000161","0.4190610149880506","8.650903602260017","20189062","20875153","-3.2866393841520587","-"
"1131117","11310","2059","川湖","電子零組件業","962289","821999","615320","17.06693073835856","56.388383280244426","7993444","4513500","77.10078652930099","去年適逢客戶開始庫存調整，經過去化庫存及導入新品後導致年對年增幅度較大。"
"1131117","11310","2062","橋椿","居家生活","552935","572307","660450","-3.3848965677512246","-16.2790521614051","6395388","6103400","4.784022020513157","-"
"1131117","11310","2069","運錩","鋼鐵工業","895325","748591","873381","19.601357750761096","2.5125346212019726","8878435","9937834","-10.660260575896116","-"
"1131117","11310","2101","南港","橡膠工業","765113","7027665","706518","-89.1128418898738","8.293490045547317","13912026","6589730","111.11678323694598","本公告係屬自結數，如與公告財報有所差異，請以財報為準，另113.9月新增子公司-南榮營建收入62億元。"
"1131117","11310","2102","泰豐","橡膠工業","30625","32753","11582","-6.497114768112844","164.4189259195303","218939","445090","-50.81017322339302","自美國反傾銷案及停產後,衝擊本公司營收,但本公司仍致力於拓展全球其它區域的銷售。"
"1131117","11310","2103","台橡","橡膠工業","3448466","3410390","2678997","1.1164705502889698","28.7222792709361","31068529","26223679","18.475096495804422","-"
"1131117","11310","2104","國際中橡","橡膠工業","1490017","1312107","1723632","13.559107603267112","-13.553647182229152","15593839","15151408","2.920065250701453","-"
"1131117","11310","2105","正新","橡膠工業","7777354","8461855","7636730","-8.08925466106427","1.8414164177599575","81273327","81023148","0.30877472200907324","無。"
"1131117","11310","2106","建大","橡膠工業","2824515","2848764","2965013","-0.8512112621473734","-4.738528971036552","29032689","28827365","0.7122537907991243","-"
"1131117","11310","2107","厚生","橡膠工業","96974","162631","92685","-40.37176184122338","4.6275017532502565","1221067","1147456","6.415147944670645","-"
"1131117","11310","2108","南帝","橡膠工業","994474","1123242","664410","-11.463958790714734","49.67775921494258","9383000","7510428","24.932959879250557","-"
"1131117","11310","2109","華豐","橡膠工業","462318","329846","396864","40.16177246351327","16.49280358006773","4020234","3842927","4.61385293033149","-"
"1131117","11310","2114","鑫永銓","橡膠工業","129999","121761","136150","6.76571315938601","-4.517811237605582","1193110","1281914","-6.927453791752021","-"
"1131117","11310","2115","六暉-KY","汽車工業","249617","266636","239953","-6.38285902878831","4.027455376677933","2581222","2119102","21.807350472039573","-"
"1131117","11310","2201","裕隆","汽車工業","6625460","7066281","7520441","-6.238373481043282","-11.900645188227658","71617791","66555158","7.606672648872684","-"
"1131117","11310","2204","中華","汽車工業","2374520","2729237","3719261","-12.996929178374762","-36.15613424279716","34611383","31428319","10.128012255443888","-"
"1131117","11310","2206","三陽工業","汽車工業","4886174","5367010","5430628","-8.959103858573023","-10.025617663371529","55972959","54839420","2.0670149319595286","-"
"1131117","11310","2207","和泰車","汽車工業","22607879","20109797","21711762","12.42221390897183","4.127334299261387","228783901","226969462","0.7994198796664549","-"
"1131117","11310","2208","台船","航運業","836411","933903","1608688","-10.439199788414857","-48.00663646400048","12079380","18457119","-34.554358131407184","-"
"1131117","11310","2211","長榮鋼","鋼鐵工業","1051980","1159962","520497","-9.309098056660476","102.11067498948121","10523654","9640202","9.1642478031062","主要為鋼構事業認列收入噸數較去年同期增加，致營收增加。"
"1131117","11310","2227","裕日車","汽車工業","1781651","1960731","2488906","-9.133328335197435","-28.41630017365059","20557742","22162707","-7.241737211975053","-"
"1131117","11310","2228","劍麟","汽車工業","440640","478609","453675","-7.933198080270116","-2.8732021821788725","4261133","4068751","4.728281479992263","-"
"1131117","11310","2231","為升","汽車工業","505180","427571","351182","18.15113747190525","43.85133634411787","3699826","3682877","0.460210862323124","-"
